2024-10-23 01:41:23,653 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:41:23,653 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:41:26,075 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:41:26,076 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:41:26,076 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:41:30,935 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:41:31,035 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 01:41:31,035 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 01:41:37,606 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 02:28:43,744 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 02:28:43,934 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
